name,type,level,recipe,caracteristic,effect
Baguette du Chêne Mou,Baguette,171,"['Bourgeon du Chêne Mou', 'Chaussette du Kimbo', 'Laine de Tengu Givrefoux', 'Malléole de Yomi Givrefoux', 'Caleçon Blanc', 'Cheveux d’Alhyène', 'Substrat de Forêt vierge', 'Galet rayonnant']","['PA :3 (2 utilisations par tour)', 'Portée :3 à 4', 'CC :1/10 (+7)', 'Intelligence de base > 400 etChance de base > 250 etSagesse de base > 140']","['1 à 25 (dommages Feu)', '1 à 15 (vol Eau)', '101 à 200 Initiative', '31 à 50 Intelligence', '31 à 50 Sagesse', '8 à 10 Soin{~ps}{~zs}', '31 à 50 Chance', '151 à 250 Vitalité', '6 à 7% Résistance Feu', '6 à 7% Résistance Eau', '-6 à -7% Résistance Air', '-6 à -7% Résistance Terre', 'Arme de chasse']"
Hache Achinecride,Hache,170,"['Racine du Chêne Mou', 'Patte de Soryo Givrefoux', 'Cuir de Maho Givrefoux', 'Laine de Tengu Givrefoux', 'Cuir de Tengu Givrefoux', 'Cornée de Kami Givrefoux', 'Calice du Tynril', 'Galet rayonnant']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+10)', 'Force > 250 etAgilité de base > 200']","['16 à 32 (dommages Terre)', '8 à 16 (dommages Air)', '201 à 250 Vitalité', '41 à 60 Force', '41 à 60 Agilité', '31 à 40 Sagesse', '1 Portée', '11 à 20 Prospection', '6 à 8 Dommage{~ps}{~zs} Neutre', '6 à 8 Dommage{~ps}{~zs} Terre', '6 à 8 Dommage{~ps}{~zs} Air', '6 à 8 Dommage{~ps}{~zs} Feu', '5 à 7 Résistance{~ps}{~zs} Feu', '5 à 7% Résistance Eau', '4 à 5 Retrait PA', '7 à 10 Dommage{~ps}{~zs} Poussée']"
L'Epée Rilleuse,Épée,169,"['Écorce du Chêne Mou', 'Rutile', 'Étoffe Mystérieuse', 'Poils de Kanigroula', 'Peau de Kanihilan', 'Crinière d’Orfélin', 'Substrat de Forêt primaire', 'Galet rayonnant']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+5)', 'Force > 450 etVitalité de base > 450']","['26 à 50 (dommages Neutre)', '3 à 4 (vol Terre)', '31 à 50 Force', '201 à 300 Vitalité', '11 à 20 Prospection', '6 à 10 Dommage{~ps}{~zs}', '1 Portée']"
Bâton des Prophètes,Bâton,169,"['Peau lacérée du Tynril', 'Coquille de Fantimonier', ""Téphra d'Atomystique"", 'Résidu de Solfataré', ""Scorie d'Obsidiantre"", ""Vertèbre d'Obsidiantre"", 'Duvet du Maître Corbac', 'Galet rayonnant', 'Anneau des Prophètes', 'Ceinture des Prophètes', 'Bâton des Prophètes']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+8)', 'Intelligence de base > 250 etChance de base > 250']","['20 à 30 (dommages Neutre)', '4 à 6 (vol Feu)', '-1 PA', '151 à 200 Vitalité', '31 à 40 Intelligence', '31 à 40 Chance', '31 à 40 Sagesse', '2 à 3% Critique', '4 à 5 Soin{~ps}{~zs}', '1 Portée', '11 à 15 Prospection', '8 à 12 Dommage{~ps}{~zs} Feu', '8 à 12 Dommage{~ps}{~zs} Eau', '7 à 10 Résistance{~ps}{~zs} Neutre', '3 à 4 Retrait PM', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Arc Tangente,Arc,167,"['Peau lacérée du Tynril', 'Ulna de Solfataré', 'Œuf de Crapeur', 'Pierre de Mofette', ""Scorie d'Obsidiantre"", ""Vertèbre d'Obsidiantre"", 'Pixel de Fraktale', 'Galet rayonnant']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 8', 'CC :1/25 (+7)', 'Force > 250 etChance de base > 250 etIntelligence de base > 140']","['10 à 14 (dommages Terre)', '10 à 14 (dommages Eau)', '4 à 6 (vol Feu)', '201 à 250 Vitalité', '31 à 40 Force', '31 à 40 Chance', '31 à 40 Intelligence', '21 à 30 Sagesse', '2 à 3% Critique', '1 Portée', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Terre', '7 à 10 Dommage{~ps}{~zs} Eau', '7 à 10 Dommage{~ps}{~zs} Feu', '2 à 3 Fuite', 'Arme de chasse']"
Marteau R'Gnole,Marteau,166,"['Dent de Crocabulia', 'Résidu de Solfataré', 'Œuf de Crapeur', 'Tuf de Mofette', ""Scorie d'Obsidiantre"", ""Vertèbre d'Obsidiantre"", 'Sphénoïde du Kimbo', 'Galet rayonnant']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/15 (+4)', 'Intelligence de base > 250 etAgilité de base > 250']","['8 à 12 (dommages Feu)', '8 à 12 (dommages Air)', '201 à 250 Vitalité', '31 à 40 Intelligence', '31 à 40 Agilité', '26 à 35 Sagesse', '4 à 5 Soin{~ps}{~zs}', '1 Portée', '101 à 200 Initiative', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Dommage{~ps}{~zs} Air', '7 à 10 Dommage{~ps}{~zs} Eau', '7 à 10 Résistance{~ps}{~zs} Terre', '7 à 10 Résistance{~ps}{~zs} Eau', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Canne Hassukre,Bâton,165,"['Corne Brûlée du Minotoror', 'Bois de Kaliptus', 'Piques à cheveux de Shihan', 'Fémur du Minotot', 'Fémur de Sphincter Cell', 'Bois de Tremble', 'Foulard de Koalak Farouche', 'Boules de Kanniboul']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+7)', 'Force > 350']","['22 à 32 (dommages Terre)', '3 à 5 (vol Neutre)', '141 à 180 Vitalité', '41 à 60 Force', '41 à 60 Agilité', '21 à 30 Sagesse', '5 à 7 Soin{~ps}{~zs}', '1 Portée', '1 Invocation{~ps}{~zs}', '101 à 200 Initiative', '8 à 12 Dommage{~ps}{~zs} Terre', '8 à 12 Dommage{~ps}{~zs} Feu', '8 à 12 Dommage{~ps}{~zs} Eau', '-4 à -5% Résistance Feu', '3 à 4 Retrait PM', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Épée de Ush,Épée,165,"['Sphénoïde du Kimbo', 'Trame Dimensionnelle', 'Tourmaline', 'Biscuit de chance', 'Queue de Chasquatch', 'Collier de Chakichan', 'Dent de Chakaroze', 'Moustache de Ush', 'Col de Ush', 'Bottes de Ush', 'Épée de Ush']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+5)', 'Agilité de base > 300 etIntelligence de base > 300']","['201 à 250 Vitalité', '41 à 60 Intelligence', '41 à 60 Agilité', '11 à 15 Puissance', '26 à 35 Sagesse', '4 à 5 Fuite', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Dommage{~ps}{~zs} Air', '9 à 12 Dommage{~ps}{~zs} Poussée', '5 à 7% Résistance Neutre', '3 à 4% Critique', '1 Portée', '19 à 28 (dommages Neutre)', '3 à 4 (vol Air)', '3 à 4 (vol Feu)']"
Canne Hassukre Édulcorée,Bâton,165,[],"['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+6)', 'Objet non équipable']","['24 à 35 (dommages Terre)', '3 à 5 (vol Neutre)', '141 à 180 Vitalité', '41 à 60 Force', '41 à 60 Agilité', '21 à 30 Sagesse', '5 à 7 Soin{~ps}{~zs}', '1 Portée', '1 Invocation{~ps}{~zs}', '101 à 200 Initiative', '8 à 12 Dommage{~ps}{~zs} Terre', '8 à 12 Dommage{~ps}{~zs} Feu', '8 à 12 Dommage{~ps}{~zs} Eau', '-4 à -5% Résistance Feu', '3 à 4 Retrait PM', '7 à 10% Critique']"
Youyettes,Dague,164,"['Artefact de Fumrirolle', 'Pierre de Mofette', 'Tuf de Mofette', ""Scorie d'Obsidiantre"", ""Vertèbre d'Obsidiantre"", 'Calice du Tynril', 'Ethmoïde du Minotot', 'Galet rayonnant']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/25 (+6)', 'Force > 350 etAgilité de base > 200 etPM < 6']","['16 à 24 (dommages Neutre)', '4 à 6 (vol Terre)', '151 à 200 Vitalité', '31 à 50 Force', '31 à 50 Agilité', '31 à 40 Sagesse', '16 à 25 Puissance (pièges)', '301 à 400 Initiative', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Terre', '7 à 10 Dommage{~ps}{~zs} Air', '7 à 10% Résistance Air', '-7 à -10 Tacle', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Fuschia,Épée,163,"['Viscères de Scarafeuille', 'Mojo du Meulou', 'Plume Vibrante du Tofu Royal', 'Écorce du Tynril', 'Carpelle de Brouture', 'Croupion du Bitouf aérien', ""Souche de l'Abrakleur clair"", 'Mouchoir de la Gamine Zoth']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+7)', 'Agilité de base > 300 etIntelligence de base > 300']","['16 à 28 (dommages Air)', '16 à 28 (dommages Feu)', '31 à 50 Agilité', '31 à 50 Intelligence', '151 à 200 Vitalité', '6 à 8 Soin{~ps}{~zs}', '26 à 40 Sagesse', '1 Portée', '6 à 8% Résistance Air', '6 à 8% Résistance Feu']"
Baguette Hernuement,Baguette,163,"['Racine du Chêne Mou', ""Pierre d'Atomystique"", 'Pierre de Fumrirolle', 'Tuf de Mofette', ""Scorie d'Obsidiantre"", ""Vertèbre d'Obsidiantre"", 'Sphénoïde du Kimbo', 'Galet rayonnant']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 3', 'CC :1/15 (+4)', 'Intelligence de base > 250 etChance de base > 250']","['12 à 20 (dommages Neutre)', '5 à 8 (dommages Feu)', '5 à 8 (dommages Eau)', '151 à 200 Vitalité', '31 à 50 Intelligence', '31 à 50 Chance', '31 à 40 Sagesse', '7 à 10 Soin{~ps}{~zs}', '1 Portée', '101 à 200 Initiative', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Dommage{~ps}{~zs} Eau', '7 à 10 Résistance{~ps}{~zs} Neutre', '5 à 7% Résistance Terre', '5 à 7% Résistance Air', '4 à 5 Tacle']"
Hache Sueur Rance,Hache,162,"['Manganèse', 'Hache de Dame Oise', 'Rutile', 'Sourcil du Rasboul majeur', 'Coco du Bitouf des Plaines', 'Bractée de Chiendent', ""Talon d'achille de l'Abrakleur sombre"", 'Mijoté Récréatif']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+10)', 'Sagesse de base > 250 etForce > 300']","['10 (vol Terre)', '30 (dommages Neutre)', '31 à 45 Force', '31 à 40 Sagesse', '151 à 200 Vitalité', '5 à 7% Critique', '6 à 10 Dommage{~ps}{~zs}', '11 à 15 Prospection']"
Bâton K'Tueuh,Bâton,161,"['Racine du Chêne Mou', 'Résidu de Solfataré', 'Pierre de Fumrirolle', 'Artefact de Fumrirolle', ""Scorie d'Obsidiantre"", ""Vertèbre d'Obsidiantre"", 'Sphénoïde du Kimbo', 'Galet rayonnant']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+6)', 'Chance de base > 250']","['16 à 25 (dommages Neutre)', '4 à 6 (vol Eau)', '151 à 200 Vitalité', '31 à 50 Chance', '16 à 25 Sagesse', '3 à 4% Critique', '7 à 10 Soin{~ps}{~zs}', '1 PM', '1 Invocation{~ps}{~zs}', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Eau', '7 à 10 Résistance{~ps}{~zs} Feu', '7 à 10 Résistance{~ps}{~zs} Air', '4 à 5 Fuite']"
Épée Langue de Feu Réanimée,Épée,160,[],"['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/1', ""Map : [\xa0-14\xa0:\xa034\xa0] etQuête 'Passe le fungus autour de toi' en cours""]",['1 (dommages Feu)']
Musamune,Épée,160,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/10 (+20)', ""Force > 450 et(Quête 'Shodanwa : Perfection martiale' achevée ou(Quête 'Shodanwa : Perfection martiale' en cours et))""]","['61 à 80 Vitalité', '71 à 100 Force', '31 à 50 Sagesse', '11 à 15 Résistance{~ps}{~zs} Neutre', '7 à 10 Tacle', '-20 Fuite', '11 à 15 Dommage{~ps}{~zs} Neutre', '9 à 12% Résistance Neutre', '6 à 8% Critique', ""7 à 10% Dommages d'armes"", '-15% Dommages distance', '51 à 70 (dommages Neutre)']"
Katana de Spiritueur,Épée,160,"['Rutile', ""Fleur d'Onabu-Geisha"", 'Yokayu', 'Moustache du Shogun Tofugawa', 'Lanterne usée', 'Poils de Kanigroula', 'Substrat de Forêt primaire', 'Dent de Chakaroze']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/20 (+7)', 'PA < 12']","['101 à 150 Vitalité', '41 à 60 Force', '41 à 60 Intelligence', '41 à 60 Agilité', '-10 Résistance{~ps}{~zs} Critiques', '21 à 25 Sagesse', '-20 Fuite', '4 à 5 Dommage{~ps}{~zs} Feu', '4 à 5 Dommage{~ps}{~zs} Air', '4 à 5 Dommage{~ps}{~zs} Terre', '4 à 5 Dommage{~ps}{~zs} Neutre', '4 à 5% Résistance Air', '11 à 15 Dommage{~ps}{~zs} Critiques', '3 à 4% Critique', '-2 Portée', '1 PM', '10 à 16 (dommages Air)', '10 à 16 (dommages Feu)', '10 à 16 (dommages Terre)']"
Épée du Bretteur Céleste,Épée,160,"['Corne du Minotot', 'Croupion du Bitouf aérien', 'Résidu de Solfataré', 'Sphénoïde du Kimbo', 'Queue de Kanigroula', 'Cheveux d’Alhyène', 'Chaîne de Panthègros', ""Scalp d'Anatak"", 'Épée du Bretteur Céleste', 'Ceinture du Bretteur Céleste', 'Cape du Bretteur Céleste']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+7)', 'Intelligence de base > 300 etAgilité de base > 300']","['11 à 15 Puissance', '201 à 250 Vitalité', '31 à 50 Intelligence', '31 à 50 Agilité', '11 à 15 Résistance{~ps}{~zs} Critiques', '11 à 15 Résistance{~ps}{~zs} Neutre', '31 à 40 Sagesse', '7 à 10 Fuite', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Dommage{~ps}{~zs} Air', '4 à 5 Esquive PM', '7 à 10 Dommage{~ps}{~zs} Critiques', '30 à 44 (dommages Neutre)', '4 à 6 (vol Feu)']"
Épée Langue de Feu,Épée,160,[],"['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/1', ""Map : [\xa0-14\xa0:\xa034\xa0] etQuête 'Passe le fungus autour de toi' en cours""]","['300 Vitalité', '60 Puissance', '6% Résistance Terre', '6% Résistance Air', '1 (dommages Feu)']"
Bâton du Maître Zoth,Bâton,158,"['Bois Ancestral', 'Sourcil du Rasboul majeur', 'Bâton du Kilibriss', 'Croupion du Bitouf aérien', 'Chaussette du Kimbo', 'Coco du Bitouf aérien', 'Étoffe Zoth', 'Braguette du Maître Zoth', 'Bâton du Maître Zoth', 'Coiffe du Maître Zoth']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+15)', 'Intelligence de base > 180 etForce > 90']","['-1 PA', '21 à 40 (dommages Neutre)', '151 à 200 Vitalité', '26 à 40 Force', '26 à 40 Sagesse', '31 à 50 Intelligence', '6 à 10 Dommage{~ps}{~zs}', '11 à 15 Prospection', '6 à 10% Résistance Neutre']"
Dagues Ruik,Dague,158,"['Bougie du Mineur Sombre', 'Rhum de Qualité', 'Glouto Rhum', 'Dolomite', 'Plume Vibrante du Tofu Royal', 'Coco du Bitouf Sombre', 'Perruque du Kimbo', 'Étoffe de Ouassingue']","['PA :2 (3 utilisations par tour)', 'Portée :1', 'CC :1/25 (+15)', 'Agilité de base > 300']","['1 à 20 (dommages Neutre)', '31 à 50 Agilité', '201 à 250 Vitalité', '21 à 30 Sagesse', '4 à 5% Critique', '6 à 10 Dommage{~ps}{~zs}', '31 à 40 Puissance (pièges)', '6 à 10 Résistance{~ps}{~zs} Neutre', '6 à 10% Résistance Neutre']"
Hache Harnée,Hache,158,"['Noisette', 'Roue de Tivelo', 'Clakoss', 'Silicate', 'Pistil du Tynril', 'Croupion du Bitouf aérien', ""Souche de l'Abrakleur clair"", 'Queue emplumée du Rasboul Majeur']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+7)', 'Chance de base > 140 etAgilité de base > 140 etIntelligence de base > 140']","['13 à 19 (dommages Air)', '13 à 19 (dommages Feu)', '13 à 19 (dommages Eau)', '26 à 40 Intelligence', '26 à 40 Sagesse', '26 à 40 Agilité', '26 à 40 Chance', '101 à 150 Vitalité', '1 Portée', '11 à 20 Prospection', '5 à 7% Résistance Air', '5 à 7% Résistance Eau', '5 à 7% Résistance Feu', 'Arme de chasse']"
Karnak,Épée,158,"['Poil de Gliglitch', 'Bracelet de Force de Trooll', 'Œuf Pourri', 'Bois de Bambou Sacré', 'Aigue-Marine', 'Topaze', 'Rutile', 'Substrat de Forêt primaire']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+10)', 'Vitalité de base > 300 etAgilité de base > 300']","['29 à 47 (dommages Neutre)', '4 à 6 (vol Air)', '201 à 250 Vitalité', '21 à 35 Sagesse', '1 PM', '31 à 50 Agilité', '6 à 8 Dommage{~ps}{~zs}', '5 à 7% Résistance Neutre', '5 à 7% Résistance Air']"
Hache à Lamelles,Hache,157,"['Champignon Luidegît', 'Bwak Squelettique', 'Humérus du Sparo', 'Fragment de cerveau poli', 'Bâton du Kilibriss', ""Souche de l'Abrakleur clair"", 'Poolache', 'Trompe de la Tromperelle', 'Hache à Lamelles', 'Bottines des sous-bois', 'Tranche des Sous-bois']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+5)', 'Chance de base > 450']","['11 à 23 (dommages Eau)', '11 à 23 (dommages Neutre)', '41 à 60 Chance', '201 à 250 Vitalité', '21 à 30 Sagesse', '3 à 4% Critique', '1 Portée', '6 à 10 Dommage{~ps}{~zs}', '11 à 20 Prospection', '6 à 10 Résistance{~ps}{~zs} Terre']"
Marteau de la Vigie Pirate,Marteau,156,"['Racine du Chêne Mou', 'Bouée de Fantomalamère', 'Queue de Fantomalamère', 'Étoffe de Vigie Pirate', 'Poil de Ben le Ripate', 'Scapula de Ben le Ripate', 'Pixel de Fraktale', 'Galet rayonnant']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/20 (+4)', 'Force > 250 etVitalité de base > 800']","['18 à 32 (dommages Neutre)', '3 à 4 (vol Neutre)', '201 à 250 Vitalité', '31 à 40 Force', '21 à 30 Sagesse', '16 à 20 Puissance', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Dommage{~ps}{~zs} Air', '7 à 10 Résistance{~ps}{~zs} Terre', '7 à 10% Résistance Eau', '7 à 10 Résistance{~ps}{~zs} Poussée']"
Pelle Aigante,Pelle,155,"[""Bois d'Orme"", 'Le Troma', 'Bwak Squelettique', 'Silicate', 'Chicot du Flib', 'Foulard du Sparo', 'Pierre précieuse du Kimbo', 'Daube aux Épices']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+7)', 'Force > 250 etIntelligence de base > 250']","['16 à 27 (dommages Feu)', '16 à 27 (dommages Terre)', '26 à 40 Chance', '31 à 50 Force', '31 à 50 Intelligence', '151 à 200 Vitalité', '5 à 7 Soin{~ps}{~zs}', '2 Invocation{~ps}{~zs}', '201 à 300 Initiative', '11 à 20 Prospection', '5 à 7% Résistance Feu', '5 à 7% Résistance Terre']"
Hache Haimenu,Hache,154,"['Bouée de Fantomalamère', 'Queue de Fantomalamère', 'Écaille de Harpirate', 'Poil de Ben le Ripate', 'Scapula de Ben le Ripate', 'Duvet du Maître Corbac', 'Calice du Tynril', 'Galet rayonnant']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/10 (+6)', 'Intelligence de base > 300 etSagesse de base > 200']","['12 à 20 (dommages Neutre)', '12 à 20 (dommages Feu)', '-1 PA', '151 à 200 Vitalité', '41 à 60 Intelligence', '31 à 40 Sagesse', '4 à 5% Critique', '7 à 10 Soin{~ps}{~zs}', '7 à 10 Prospection', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Résistance{~ps}{~zs} Air', '7 à 10 Résistance{~ps}{~zs} Eau', '4 à 5 Tacle', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Lance du Harpirate,Lance,154,[],[],[]
Hache du Fancrôme,Hache,153,"['Plume de Tofu Royal', 'Peau de Sphincter Cell', 'Pince du Fancrôme', 'Corde du Fancrôme', 'Coquille de Harpirate', 'Poil de Ben le Ripate', 'Scapula de Ben le Ripate', 'Galet rayonnant']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+6)', 'Agilité de base > 300']","['22 à 32 (dommages Neutre)', '5 à 7 (vol Air)', '151 à 200 Vitalité', '31 à 50 Agilité', '31 à 40 Sagesse', '4 à 5% Critique', '301 à 400 Initiative', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Air', '5 à 7 Résistance{~ps}{~zs} Terre', '5 à 7 Résistance{~ps}{~zs} Eau', '5 à 7% Résistance Air', '4 à 5 Tacle', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Sabre de Ben le Ripate,Épée,152,"['Peau de Sphincter Cell', 'Huile de Fantimonier', 'Coquille de Fantimonier', 'Mât de Fantômat', 'Poil de Ben le Ripate', 'Scapula de Ben le Ripate', 'Pixel de Fraktale', 'Galet rayonnant', 'Chapeau de Ben le Ripate', 'Crochet de Ben le Ripate', 'Ceinture de Ben le Ripate', 'Sabre de Ben le Ripate']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+10)', 'Agilité de base > 200 etIntelligence de base > 90 etForce > 90']","['21 à 30 (dommages Neutre)', '2 à 3 (vol Air)', '201 à 250 Vitalité', '31 à 50 Agilité', '31 à 50 Intelligence', '16 à 25 Puissance', '11 à 15 Prospection', '7 à 10 Dommage{~ps}{~zs} Air', '7 à 10 Dommage{~ps}{~zs} Feu', '5 à 7% Résistance Eau', '5 à 7% Résistance Terre', '4 à 5 Tacle', '-4 à -5 Fuite', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Sceptre du Minotot,Bâton,151,"['Saphir', 'Cuir de Gliglibido', 'Botte trouée de Mégabwork', 'Tibia de Koalak Fossoyeur', 'Hache du Minotoror', 'Carapace de Scaratos', 'Dent de Shin Larve', 'Corne du Minotot']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+5)']","['13 à 27 (dommages Neutre)', '3 à 5 (vol Eau)', '3 à 5 (vol Feu)', '21 à 40 Chance', '21 à 40 Intelligence', '71 à 120 Vitalité', '4 à 6 Soin{~ps}{~zs}', '16 à 25 Prospection', '11 à 20 Sagesse', '8 à 12% Résistance Eau']"
Marteau du Juge Lou,Marteau,151,"['Plume de Tofu Royal', 'Bourgeon du Chêne Mou', 'Boomerang du Dok Alako', 'Coiffe déchiquetée de Drakoalak', 'Poil de Ben le Ripate', 'Poils de Kerubim', 'Œuf de Tofubine', 'Galet rayonnant']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+2)']","['30 à 38 (dommages Neutre)', '10 à 12 (dommages Eau)', '51 à 60 Chance', '31 à 40 Sagesse', '5 à 7% Critique', '1 Portée', '16 à 20 Prospection', '9 à 12 Dommage{~ps}{~zs} Eau', '9 à 12 Résistance{~ps}{~zs} Feu', '7 à 10% Résistance Terre', '7 à 10% Résistance Air', '4 à 6 Retrait PA', '7 à 10 Fuite', '7 à 10 Dommage{~ps}{~zs} Critiques']"
Pertuisane d'Hell Mina,Lance,150,"[""Mèche Rebelle d'Hell Mina"", 'Agathe', 'Testicules du Tanukouï San', 'Substrat de Forêt primaire', 'Pétale de Malter', 'Pousse de Malzerb', 'Bolas de Maltrio', 'Pic de Malépik', ""Alliance d'Hell Mina"", ""Cape d'Hell Mina"", ""Pertuisane d'Hell Mina""]","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)']","['251 à 300 Vitalité', '41 à 60 Intelligence', '21 à 30 Sagesse', '3 à 5 Tacle', '7 à 10 Dommage{~ps}{~zs} Feu', '21 à 25 Dommage{~ps}{~zs} Poussée', '5 à 7% Résistance Air', '7 à 10% Résistance Feu', '16 à 22 (dommages Feu)', '4 à 6 (vol Feu)']"
Dagues Lassay,Dague,150,"['Bakélélite', 'Roue de Tivelo', 'Étoffe de Gliglidoudur', 'Bracelet de Force de Trooll', 'Bois de Bambou Sacré', 'Topaze', 'Rutile', 'Substrat de Forêt primaire']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/25 (+5)', 'Agilité de base > 250 etForce > 140']","['8 à 13 (dommages Neutre)', '8 à 13 (dommages Air)', '1 PM', '31 à 50 Force', '201 à 250 Vitalité', '31 à 50 Agilité', '6 à 10 Dommage{~ps}{~zs}', '16 à 20 Dommage{~ps}{~zs} Pièges', '16 à 25 Puissance (pièges)', '300 Initiative']"
Bâton de Zatoïshwan,Bâton,150,"['Poils de Boumbardier', 'Poils de Pétartifoux', 'Peau de Sphincter Cell', 'Peau lacérée du Tynril', 'Coquille de Fantimonier', 'Patte de la Gardienne des Égouts', 'Peau de Métaphorreur', 'Poils de Zatoïshwan', 'Barbe de Zatoïshwan', 'Ceinture de Zatoïshwan', 'Bâton de Zatoïshwan']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)', 'Chance de base > 250 etForce > 250']","['151 à 200 Vitalité', '31 à 50 Force', '31 à 50 Chance', '8 à 12 Résistance{~ps}{~zs} Air', '8 à 12 Résistance{~ps}{~zs} Feu', '31 à 40 Sagesse', '4 à 5 Tacle', '7 à 10 Dommage{~ps}{~zs} Eau', '5 à 7 Dommage{~ps}{~zs} Terre', '5 à 7 Dommage{~ps}{~zs} Neutre', '4 à 6 Esquive PM', '7 à 10 Dommage{~ps}{~zs} Critiques', '1 Portée', '15 à 19 (dommages Neutre)', '15 à 19 (dommages Eau)']"
